invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total,month,hour
221,WALM002,Dallas,Electronic accessories,45.35,6.0,2019-01-31,13:44:00,Ewallet,6.1,0.36,272.1,1,13
222,WALM056,Rowlett,Food and beverages,62.08,7.0,2019-06-03,13:46:00,Ewallet,5.4,0.33,434.56,6,13
223,WALM020,Killeen,Electronic accessories,11.81,5.0,2019-02-17,18:06:00,Cash,9.4,0.48,59.050000000000004,2,18
224,WALM026,Denton,Fashion accessories,12.54,1.0,2019-02-21,12:38:00,Cash,8.2,0.48,12.54,2,12
225,WALM003,San Antonio,Food and beverages,43.25,2.0,2019-03-20,15:56:00,Cash,6.2,0.48,86.5,3,15
226,WALM067,Haltom City,Sports and travel,87.16,2.0,2019-11-01,14:29:00,Credit card,9.7,0.33,174.32,11,14
227,WALM059,Pflugerville,Health and beauty,69.37,9.0,2019-01-26,19:14:00,Ewallet,4.0,0.33,624.33,1,19
228,WALM068,Burleson,Electronic accessories,37.06,4.0,2019-01-31,16:24:00,Ewallet,9.7,0.33,148.24,1,16
229,WALM049,North Richland Hills,Electronic accessories,90.7,6.0,2019-02-26,10:52:00,Cash,5.3,0.48,544.2,2,10
230,WALM087,Waxahachie,Home and lifestyle,63.42,8.0,2019-11-03,12:55:00,Ewallet,7.4,0.33,507.36,11,12
231,WALM007,Arlington,Fashion accessories,81.37,2.0,2019-01-26,19:28:00,Cash,6.5,0.48,162.74,1,19
232,WALM024,Carrollton,Electronic accessories,10.59,3.0,2019-12-03,13:52:00,Credit card,8.7,0.48,31.77,12,13
233,WALM059,Pflugerville,Health and beauty,84.09,9.0,2019-11-02,10:54:00,Cash,8.0,0.33,756.8100000000001,11,10
234,WALM045,Missouri City,Fashion accessories,73.82,4.0,2019-02-21,18:31:00,Credit card,6.7,0.48,295.28,2,18
235,WALM069,Rockwall,Health and beauty,51.94,10.0,2019-09-03,18:24:00,Ewallet,6.5,0.33,519.4,9,18
236,WALM084,Schertz,Sports and travel,93.14,2.0,2019-01-20,18:09:00,Ewallet,4.1,0.33,186.28,1,18
237,WALM068,Burleson,Health and beauty,17.41,5.0,2019-01-28,15:16:00,Credit card,4.9,0.33,87.05,1,15
238,WALM023,Midland,Fashion accessories,44.22,5.0,2019-05-03,17:07:00,Credit card,8.6,0.48,221.1,5,17
239,WALM040,Edinburg,Electronic accessories,13.22,5.0,2019-02-03,19:26:00,Cash,4.3,0.48,66.10000000000001,2,19
240,WALM085,Kerrville,Fashion accessories,89.69,1.0,2019-11-01,11:20:00,Ewallet,4.9,0.33,89.69,11,11
241,WALM009,Plano,Food and beverages,24.94,9.0,2019-11-01,16:49:00,Credit card,5.6,0.48,224.46,11,16
242,WALM100,Canyon,Health and beauty,59.77,2.0,2019-11-03,12:01:00,Credit card,5.8,0.18,119.54,11,12
243,WALM077,Coppell,Fashion accessories,93.2,2.0,2019-02-28,18:37:00,Credit card,6.0,0.33,186.4,2,18
244,WALM034,College Station,Home and lifestyle,62.65,4.0,2019-05-01,11:25:00,Cash,4.2,0.48,250.6,5,11
245,WALM070,Hurst,Home and lifestyle,93.87,8.0,2019-02-02,18:42:00,Credit card,8.3,0.33,750.96,2,18
246,WALM021,McAllen,Home and lifestyle,47.59,8.0,2019-01-01,14:47:00,Cash,5.7,0.48,380.72,1,14
247,WALM044,Pharr,Electronic accessories,81.4,3.0,2019-09-02,19:43:00,Cash,4.8,0.48,244.20000000000002,9,19
248,WALM055,Waxahachie,Fashion accessories,17.94,5.0,2019-01-23,14:04:00,Ewallet,6.8,0.33,89.7,1,14
249,WALM019,Pasadena,Electronic accessories,77.72,4.0,2019-07-01,16:11:00,Credit card,8.8,0.48,310.88,7,16
250,WALM026,Denton,Food and beverages,73.06,7.0,2019-01-14,19:06:00,Credit card,4.2,0.48,511.42,1,19
251,WALM033,Pearland,Food and beverages,46.55,9.0,2019-02-02,15:34:00,Ewallet,6.4,0.48,418.95,2,15
252,WALM078,Del Rio,Fashion accessories,35.19,10.0,2019-03-17,19:06:00,Credit card,8.4,0.33,351.9,3,19
253,WALM066,Grapevine,Sports and travel,14.39,2.0,2019-02-03,19:44:00,Credit card,7.2,0.33,28.78,2,19
254,WALM011,Lubbock,Home and lifestyle,23.75,4.0,2019-03-16,11:22:00,Cash,5.2,0.48,95.0,3,11
255,WALM016,Brownsville,Home and lifestyle,58.9,8.0,2019-06-01,11:23:00,Cash,8.9,0.48,471.2,6,11
256,WALM048,Harlingen,Fashion accessories,32.62,4.0,2019-01-29,14:12:00,Cash,9.0,0.48,130.48,1,14
257,WALM067,Haltom City,Electronic accessories,66.35,1.0,2019-01-31,10:46:00,Credit card,9.7,0.33,66.35,1,10
258,WALM049,North Richland Hills,Home and lifestyle,25.91,6.0,2019-05-02,10:16:00,Ewallet,8.7,0.48,155.46,5,10
259,WALM029,Round Rock,Electronic accessories,32.25,4.0,2019-02-13,12:38:00,Ewallet,6.5,0.48,129.0,2,12
260,WALM100,Canyon,Electronic accessories,65.94,4.0,2019-07-02,13:05:00,Credit card,6.9,0.18,263.76,7,13
261,WALM074,Weslaco,Electronic accessories,75.06,9.0,2019-03-19,13:25:00,Cash,6.2,0.33,675.54,3,13
262,WALM019,Pasadena,Fashion accessories,16.45,4.0,2019-07-03,14:53:00,Ewallet,5.6,0.48,65.8,7,14
263,WALM022,Mesquite,Fashion accessories,38.3,4.0,2019-03-13,19:22:00,Cash,5.7,0.48,153.2,3,19
264,WALM099,Weatherford,Sports and travel,22.24,10.0,2019-09-02,11:00:00,Cash,4.2,0.18,222.39999999999998,9,11
265,WALM095,Big Spring,Sports and travel,54.45,1.0,2019-02-26,19:24:00,Ewallet,7.9,0.33,54.45,2,19
266,WALM075,San Marcos,Sports and travel,98.4,7.0,2019-12-03,12:43:00,Credit card,8.7,0.33,688.8000000000001,12,12
267,WALM072,Lancaster,Home and lifestyle,35.47,4.0,2019-03-14,17:22:00,Credit card,6.9,0.33,141.88,3,17
268,WALM081,Friendswood,Food and beverages,74.6,10.0,2019-08-01,20:55:00,Cash,9.5,0.33,746.0,8,20
269,WALM001,Houston,Home and lifestyle,70.74,4.0,2019-05-01,16:05:00,Credit card,4.4,0.36,282.96,5,16
270,WALM001,Houston,Home and lifestyle,35.54,10.0,2019-04-01,13:34:00,Ewallet,7.0,0.36,355.4,4,13
271,WALM069,Rockwall,Sports and travel,67.43,5.0,2019-06-03,18:13:00,Ewallet,6.3,0.33,337.15000000000003,6,18
272,WALM027,Abilene,Health and beauty,21.12,2.0,2019-03-01,19:17:00,Cash,9.7,0.48,42.24,3,19
273,WALM094,Alamo,Home and lifestyle,21.54,9.0,2019-07-01,11:44:00,Credit card,8.8,0.33,193.85999999999999,7,11
274,WALM025,Waco,Home and lifestyle,12.03,2.0,2019-01-27,15:51:00,Cash,5.1,0.48,24.06,1,15
275,WALM042,Bryan,Health and beauty,99.71,6.0,2019-02-26,16:52:00,Ewallet,7.9,0.48,598.26,2,16
276,WALM056,Rowlett,Fashion accessories,47.97,7.0,2019-07-01,20:52:00,Cash,6.2,0.33,335.78999999999996,7,20
277,WALM027,Abilene,Home and lifestyle,21.82,10.0,2019-07-01,17:36:00,Cash,7.1,0.48,218.2,7,17
278,WALM046,Temple,Fashion accessories,95.42,4.0,2019-02-02,13:23:00,Ewallet,6.4,0.48,381.68,2,13
279,WALM091,Little Elm,Fashion accessories,70.99,10.0,2019-03-20,16:28:00,Cash,5.7,0.33,709.9,3,16
280,WALM051,New Braunfels,Sports and travel,44.02,10.0,2019-03-20,19:57:00,Credit card,9.6,0.48,440.20000000000005,3,19
281,WALM073,Seguin,Home and lifestyle,69.96,8.0,2019-02-15,17:01:00,Credit card,6.4,0.33,559.68,2,17
282,WALM036,Allen,Home and lifestyle,37.0,1.0,2019-06-03,13:29:00,Credit card,7.9,0.48,37.0,6,13
283,WALM097,Alice,Sports and travel,15.34,1.0,2019-06-01,11:09:00,Cash,6.5,0.18,15.34,6,11
284,WALM030,Richardson,Health and beauty,99.83,6.0,2019-04-03,15:02:00,Ewallet,8.5,0.48,598.98,4,15
285,WALM079,La Porte,Health and beauty,47.67,4.0,2019-12-03,14:21:00,Cash,9.1,0.33,190.68,12,14
286,WALM052,Mansfield,Health and beauty,66.68,5.0,2019-02-20,18:01:00,Cash,7.6,0.57,333.40000000000003,2,18
287,WALM010,Laredo,Home and lifestyle,74.86,1.0,2019-03-24,14:49:00,Cash,6.9,0.48,74.86,3,14
288,WALM079,La Porte,Sports and travel,23.75,9.0,2019-01-31,12:02:00,Cash,9.5,0.33,213.75,1,12
289,WALM094,Alamo,Food and beverages,48.51,7.0,2019-01-25,13:30:00,Credit card,5.2,0.33,339.57,1,13
290,WALM074,Weslaco,Home and lifestyle,94.88,7.0,2019-03-02,14:38:00,Cash,4.2,0.33,664.16,3,14
291,WALM017,McKinney,Electronic accessories,40.3,10.0,2019-01-24,17:37:00,Credit card,7.0,0.48,403.0,1,17
292,WALM040,Edinburg,Electronic accessories,27.85,7.0,2019-03-14,17:20:00,Ewallet,6.0,0.48,194.95000000000002,3,17
293,WALM007,Arlington,Electronic accessories,62.48,1.0,2019-02-18,20:29:00,Cash,4.7,0.48,62.48,2,20
294,WALM015,Grand Prairie,Food and beverages,36.36,2.0,2019-01-21,10:00:00,Cash,7.1,0.48,72.72,1,10
295,WALM023,Midland,Health and beauty,18.11,10.0,2019-03-13,11:46:00,Ewallet,5.9,0.48,181.1,3,11
296,WALM014,Amarillo,Electronic accessories,51.92,5.0,2019-03-03,13:42:00,Cash,7.5,0.48,259.6,3,13
297,WALM036,Allen,Electronic accessories,28.84,4.0,2019-03-29,14:44:00,Cash,6.4,0.48,115.36,3,14
298,WALM085,Kerrville,Home and lifestyle,78.38,6.0,2019-10-01,14:16:00,Ewallet,5.8,0.33,470.28,10,14
299,WALM095,Big Spring,Home and lifestyle,60.01,4.0,2019-01-25,15:54:00,Cash,4.5,0.33,240.04,1,15
300,WALM017,McKinney,Home and lifestyle,88.61,1.0,2019-01-19,10:21:00,Cash,7.7,0.48,88.61,1,10
301,WALM100,Canyon,Fashion accessories,99.82,2.0,2019-02-01,18:09:00,Credit card,6.7,0.18,199.64,2,18
302,WALM048,Harlingen,Health and beauty,39.01,1.0,2019-12-03,16:46:00,Credit card,4.7,0.48,39.01,12,16
303,WALM031,Lewisville,Food and beverages,48.61,1.0,2019-02-25,15:31:00,Cash,4.4,0.48,48.61,2,15
304,WALM026,Denton,Electronic accessories,51.19,4.0,2019-03-18,17:15:00,Credit card,4.7,0.48,204.76,3,17
305,WALM045,Missouri City,Electronic accessories,14.96,8.0,2019-02-23,12:29:00,Credit card,8.6,0.48,119.68,2,12
306,WALM053,Conroe,Electronic accessories,72.2,7.0,2019-03-26,20:14:00,Ewallet,4.3,0.21,505.40000000000003,3,20
307,WALM088,Cleburne,Sports and travel,40.23,7.0,2019-03-30,13:22:00,Cash,9.6,0.33,281.60999999999996,3,13
308,WALM066,Grapevine,Home and lifestyle,88.79,8.0,2019-02-17,17:09:00,Cash,4.1,0.33,710.32,2,17
309,WALM033,Pearland,Electronic accessories,26.48,3.0,2019-03-21,10:40:00,Ewallet,4.7,0.48,79.44,3,10
310,WALM012,Garland,Fashion accessories,81.91,2.0,2019-05-03,17:43:00,Cash,7.8,0.48,163.82,5,17
311,WALM036,Allen,Sports and travel,79.93,6.0,2019-01-31,14:04:00,Cash,5.5,0.48,479.58000000000004,1,14
312,WALM076,Huntsville,Fashion accessories,69.33,2.0,2019-05-02,19:05:00,Ewallet,9.7,0.33,138.66,5,19
313,WALM012,Garland,Food and beverages,14.23,5.0,2019-01-02,10:08:00,Credit card,4.4,0.48,71.15,1,10
314,WALM026,Denton,Health and beauty,15.55,9.0,2019-07-03,13:12:00,Cash,5.0,0.48,139.95000000000002,7,13
315,WALM075,San Marcos,Electronic accessories,78.13,10.0,2019-10-02,20:51:00,Cash,4.4,0.33,781.3,10,20
316,WALM030,Richardson,Food and beverages,99.37,2.0,2019-02-14,17:29:00,Cash,5.2,0.48,198.74,2,17
317,WALM012,Garland,Food and beverages,21.08,3.0,2019-09-02,10:25:00,Cash,7.3,0.48,63.239999999999995,9,10
318,WALM091,Little Elm,Electronic accessories,74.79,5.0,2019-10-01,11:34:00,Cash,4.9,0.33,373.95000000000005,10,11
319,WALM048,Harlingen,Health and beauty,29.67,7.0,2019-11-03,18:58:00,Credit card,8.1,0.48,207.69,11,18
320,WALM059,Pflugerville,Health and beauty,44.07,4.0,2019-02-18,16:28:00,Ewallet,8.4,0.33,176.28,2,16
321,WALM065,Texas City,Food and beverages,22.93,9.0,2019-02-26,20:26:00,Cash,5.5,0.33,206.37,2,20
322,WALM016,Brownsville,Health and beauty,39.42,1.0,2019-01-18,15:08:00,Cash,8.4,0.48,39.42,1,15
323,WALM037,League City,Health and beauty,15.26,6.0,2019-02-15,18:03:00,Ewallet,9.8,0.48,91.56,2,18
324,WALM010,Laredo,Fashion accessories,61.77,5.0,2019-08-03,13:21:00,Cash,6.7,0.48,308.85,8,13
325,WALM086,Rosenberg,Home and lifestyle,21.52,6.0,2019-01-17,12:48:00,Credit card,9.4,0.33,129.12,1,12
326,WALM088,Cleburne,Sports and travel,97.74,4.0,2019-12-03,19:53:00,Ewallet,6.4,0.33,390.96,12,19
327,WALM069,Rockwall,Food and beverages,99.78,5.0,2019-09-03,19:09:00,Cash,5.4,0.33,498.9,9,19
328,WALM057,Euless,Food and beverages,94.26,4.0,2019-12-03,16:30:00,Cash,8.6,0.33,377.04,12,16
329,WALM052,Mansfield,Health and beauty,51.13,4.0,2019-01-25,10:11:00,Credit card,4.0,0.57,204.52,1,10
330,WALM063,Georgetown,Electronic accessories,36.36,4.0,2019-03-25,13:07:00,Cash,7.6,0.33,145.44,3,13
331,WALM071,Lufkin,Home and lifestyle,22.02,9.0,2019-07-02,18:48:00,Cash,6.8,0.33,198.18,7,18
332,WALM076,Huntsville,Food and beverages,32.9,3.0,2019-02-17,17:27:00,Credit card,9.1,0.33,98.69999999999999,2,17
333,WALM070,Hurst,Fashion accessories,77.02,5.0,2019-03-02,15:59:00,Cash,5.5,0.33,385.09999999999997,3,15
334,WALM034,College Station,Food and beverages,23.48,2.0,2019-03-14,11:21:00,Credit card,7.9,0.48,46.96,3,11
335,WALM089,Southlake,Sports and travel,14.7,5.0,2019-03-24,13:48:00,Ewallet,8.5,0.33,73.5,3,13
336,WALM032,Tyler,Electronic accessories,28.45,5.0,2019-03-21,10:17:00,Credit card,9.1,0.48,142.25,3,10
337,WALM024,Carrollton,Fashion accessories,76.4,9.0,2019-03-19,15:49:00,Ewallet,7.5,0.48,687.6,3,15
338,WALM100,Canyon,Sports and travel,57.95,6.0,2019-02-24,13:02:00,Cash,5.2,0.18,347.70000000000005,2,13
339,WALM016,Brownsville,Electronic accessories,47.65,3.0,2019-03-28,12:58:00,Credit card,9.5,0.48,142.95,3,12
340,WALM051,New Braunfels,Food and beverages,42.82,9.0,2019-05-02,15:26:00,Credit card,8.9,0.48,385.38,5,15
341,WALM014,Amarillo,Electronic accessories,48.09,3.0,2019-10-02,18:23:00,Credit card,7.8,0.48,144.27,10,18
342,WALM030,Richardson,Health and beauty,55.97,7.0,2019-05-03,19:06:00,Ewallet,8.9,0.48,391.78999999999996,5,19
343,WALM037,League City,Health and beauty,76.9,7.0,2019-02-15,20:21:00,Cash,7.7,0.48,538.3000000000001,2,20
344,WALM045,Missouri City,Food and beverages,97.03,5.0,2019-01-30,16:24:00,Credit card,9.3,0.48,485.15,1,16
345,WALM007,Arlington,Sports and travel,44.65,3.0,2019-02-14,15:04:00,Cash,6.2,0.48,133.95,2,15
346,WALM057,Euless,Fashion accessories,77.93,9.0,2019-02-27,16:10:00,Ewallet,7.6,0.33,701.3700000000001,2,16
347,WALM096,Eagle Pass,Electronic accessories,71.95,1.0,2019-04-02,12:14:00,Cash,7.3,0.18,71.95,4,12
348,WALM066,Grapevine,Home and lifestyle,89.25,8.0,2019-01-20,10:13:00,Cash,4.7,0.33,714.0,1,10
349,WALM095,Big Spring,Electronic accessories,26.02,7.0,2019-03-28,17:38:00,Cash,5.1,0.33,182.14,3,17
350,WALM087,Waxahachie,Health and beauty,13.5,10.0,2019-02-27,11:06:00,Credit card,4.8,0.33,135.0,2,11
351,WALM017,McKinney,Fashion accessories,99.3,10.0,2019-02-15,14:53:00,Credit card,6.6,0.48,993.0,2,14
352,WALM029,Round Rock,Electronic accessories,51.69,7.0,2019-01-26,18:22:00,Cash,5.5,0.48,361.83,1,18
353,WALM098,Mineral Wells,Fashion accessories,54.73,7.0,2019-03-14,19:02:00,Credit card,8.5,0.18,383.10999999999996,3,19
354,WALM019,Pasadena,Home and lifestyle,27.0,9.0,2019-02-03,14:16:00,Cash,4.8,0.48,243.0,2,14
355,WALM082,Weslaco,Electronic accessories,30.24,1.0,2019-04-03,15:44:00,Cash,8.4,0.33,30.24,4,15
356,WALM090,Brownwood,Food and beverages,89.14,4.0,2019-07-01,12:20:00,Credit card,7.8,0.33,356.56,7,12
357,WALM028,Odessa,Fashion accessories,37.55,10.0,2019-08-03,20:01:00,Credit card,9.3,0.48,375.5,8,20
358,WALM017,McKinney,Sports and travel,95.44,10.0,2019-09-01,13:45:00,Cash,5.2,0.48,954.4,9,13
359,WALM070,Hurst,Electronic accessories,27.5,3.0,2019-01-03,15:40:00,Ewallet,6.5,0.33,82.5,1,15
360,WALM081,Friendswood,Sports and travel,74.97,1.0,2019-03-16,16:58:00,Cash,5.6,0.33,74.97,3,16
361,WALM010,Laredo,Food and beverages,80.96,8.0,2019-02-17,11:12:00,Credit card,7.4,0.48,647.68,2,11
362,WALM070,Hurst,Food and beverages,94.47,8.0,2019-02-27,15:12:00,Cash,9.1,0.33,755.76,2,15
363,WALM002,Dallas,Food and beverages,99.79,2.0,2019-07-03,20:37:00,Ewallet,8.0,0.36,199.58,7,20
364,WALM089,Southlake,Home and lifestyle,73.22,6.0,2019-01-21,17:44:00,Cash,7.2,0.33,439.32,1,17
365,WALM037,League City,Food and beverages,41.24,4.0,2019-02-19,16:23:00,Cash,7.1,0.48,164.96,2,16
366,WALM079,La Porte,Fashion accessories,81.68,4.0,2019-06-01,12:12:00,Cash,9.1,0.33,326.72,6,12
367,WALM072,Lancaster,Electronic accessories,51.32,9.0,2019-03-14,19:33:00,Cash,5.6,0.33,461.88,3,19
368,WALM048,Harlingen,Home and lifestyle,65.94,4.0,2019-03-24,10:29:00,Cash,6.0,0.48,263.76,3,10
369,WALM026,Denton,Sports and travel,14.36,10.0,2019-01-27,14:28:00,Cash,5.4,0.48,143.6,1,14
370,WALM018,Frisco,Electronic accessories,21.5,9.0,2019-06-03,12:46:00,Credit card,7.8,0.48,193.5,6,12
371,WALM005,Fort Worth,Electronic accessories,26.26,7.0,2019-02-02,19:40:00,Cash,9.9,0.48,183.82000000000002,2,19
372,WALM071,Lufkin,Fashion accessories,60.96,2.0,2019-01-25,19:39:00,Credit card,4.9,0.33,121.92,1,19
373,WALM086,Rosenberg,Home and lifestyle,70.11,6.0,2019-03-14,17:54:00,Ewallet,5.2,0.33,420.65999999999997,3,17
374,WALM014,Amarillo,Fashion accessories,42.08,6.0,2019-01-29,12:25:00,Cash,8.9,0.48,252.48,1,12
375,WALM020,Killeen,Home and lifestyle,67.09,5.0,2019-03-01,16:47:00,Credit card,9.1,0.48,335.45000000000005,3,16
376,WALM009,Plano,Fashion accessories,96.7,5.0,2019-01-14,12:52:00,Ewallet,7.0,0.48,483.5,1,12
377,WALM096,Eagle Pass,Home and lifestyle,35.38,9.0,2019-05-01,19:50:00,Credit card,9.6,0.33,318.42,5,19
378,WALM037,League City,Sports and travel,95.49,7.0,2019-02-22,18:17:00,Ewallet,8.7,0.48,668.43,2,18
379,WALM009,Plano,Fashion accessories,96.98,4.0,2019-06-02,17:20:00,Ewallet,9.4,0.48,387.92,6,17
380,WALM045,Missouri City,Electronic accessories,23.65,4.0,2019-01-30,13:32:00,Credit card,4.0,0.48,94.6,1,13
381,WALM047,Flower Mound,Sports and travel,82.33,4.0,2019-11-01,10:37:00,Credit card,7.5,0.48,329.32,11,10
382,WALM008,Corpus Christi,Electronic accessories,26.61,2.0,2019-03-19,14:35:00,Cash,4.2,0.48,53.22,3,14
383,WALM061,Cedar Park,Food and beverages,99.69,5.0,2019-01-14,12:09:00,Cash,9.9,0.33,498.45,1,12
384,WALM091,Little Elm,Food and beverages,74.89,4.0,2019-01-03,15:32:00,Ewallet,4.2,0.33,299.56,1,15
385,WALM039,Longview,Food and beverages,40.94,5.0,2019-06-01,13:58:00,Ewallet,9.9,0.48,204.7,6,13
386,WALM084,Schertz,Sports and travel,75.82,1.0,2019-01-31,13:19:00,Cash,5.8,0.33,75.82,1,13
387,WALM006,El Paso,Food and beverages,46.77,6.0,2019-11-03,13:37:00,Cash,6.0,0.48,280.62,11,13
388,WALM034,College Station,Health and beauty,32.32,10.0,2019-02-20,16:49:00,Credit card,10.0,0.48,323.2,2,16
389,WALM074,Weslaco,Fashion accessories,54.07,9.0,2019-01-27,14:55:00,Cash,9.5,0.33,486.63,1,14
390,WALM066,Grapevine,Food and beverages,18.22,7.0,2019-10-03,14:04:00,Credit card,6.6,0.33,127.53999999999999,10,14
391,WALM021,McAllen,Fashion accessories,80.48,3.0,2019-02-15,12:31:00,Cash,8.1,0.48,241.44,2,12
392,WALM002,Dallas,Fashion accessories,37.95,10.0,2019-01-26,14:51:00,Cash,9.7,0.36,379.5,1,14
393,WALM020,Killeen,Electronic accessories,76.82,1.0,2019-02-13,18:27:00,Ewallet,7.2,0.48,76.82,2,18
394,WALM099,Weatherford,Sports and travel,52.26,10.0,2019-09-03,12:45:00,Credit card,6.2,0.18,522.6,9,12
395,WALM045,Missouri City,Health and beauty,79.74,1.0,2019-06-03,10:36:00,Credit card,7.3,0.48,79.74,6,10
396,WALM062,Galveston,Health and beauty,77.5,5.0,2019-01-24,20:36:00,Ewallet,4.3,0.33,387.5,1,20
397,WALM075,San Marcos,Food and beverages,54.27,5.0,2019-03-13,14:16:00,Ewallet,4.6,0.33,271.35,3,14
398,WALM092,Lake Jackson,Home and lifestyle,13.59,9.0,2019-03-15,10:26:00,Cash,5.8,0.33,122.31,3,10
399,WALM017,McKinney,Health and beauty,41.06,6.0,2019-05-03,13:30:00,Credit card,8.3,0.48,246.36,5,13
400,WALM016,Brownsville,Electronic accessories,19.24,9.0,2019-04-03,16:28:00,Cash,8.0,0.48,173.16,4,16
401,WALM081,Friendswood,Food and beverages,39.43,6.0,2019-03-25,20:18:00,Credit card,9.4,0.33,236.57999999999998,3,20
402,WALM084,Schertz,Home and lifestyle,46.22,4.0,2019-12-03,20:04:00,Credit card,6.2,0.33,184.88,12,20
403,WALM030,Richardson,Home and lifestyle,13.98,1.0,2019-04-02,13:38:00,Ewallet,9.8,0.48,13.98,4,13
404,WALM010,Laredo,Fashion accessories,39.75,5.0,2019-02-22,10:43:00,Ewallet,9.6,0.48,198.75,2,10
405,WALM027,Abilene,Fashion accessories,97.79,7.0,2019-02-16,17:30:00,Ewallet,4.9,0.48,684.5300000000001,2,17
406,WALM095,Big Spring,Sports and travel,67.26,4.0,2019-01-19,15:28:00,Credit card,8.0,0.33,269.04,1,15
407,WALM009,Plano,Food and beverages,13.79,5.0,2019-11-01,19:07:00,Credit card,7.8,0.48,68.94999999999999,11,19
408,WALM051,New Braunfels,Fashion accessories,68.71,4.0,2019-04-01,19:01:00,Cash,4.1,0.48,274.84,4,19
409,WALM004,Austin,Home and lifestyle,56.53,4.0,2019-04-03,19:48:00,Ewallet,5.5,0.48,226.12,4,19
410,WALM047,Flower Mound,Fashion accessories,23.82,5.0,2019-01-28,19:24:00,Ewallet,5.4,0.48,119.1,1,19
411,WALM011,Lubbock,Health and beauty,34.21,10.0,2019-02-01,13:00:00,Cash,5.1,0.48,342.1,2,13
412,WALM094,Alamo,Sports and travel,21.87,2.0,2019-01-25,14:29:00,Ewallet,6.9,0.33,43.74,1,14
413,WALM005,Fort Worth,Health and beauty,20.97,5.0,2019-04-01,13:21:00,Cash,7.8,0.48,104.85,4,13
414,WALM061,Cedar Park,Sports and travel,25.84,3.0,2019-10-03,18:55:00,Ewallet,6.6,0.33,77.52,10,18
415,WALM074,Weslaco,Home and lifestyle,50.93,8.0,2019-03-22,19:36:00,Cash,9.2,0.33,407.44,3,19
416,WALM025,Waco,Health and beauty,96.11,1.0,2019-01-25,16:28:00,Ewallet,7.8,0.48,96.11,1,16
417,WALM035,San Angelo,Home and lifestyle,45.38,4.0,2019-08-01,13:48:00,Credit card,8.7,0.48,181.52,8,13
418,WALM053,Conroe,Health and beauty,81.51,1.0,2019-01-22,10:57:00,Ewallet,9.2,0.57,81.51,1,10
419,WALM062,Galveston,Health and beauty,57.22,2.0,2019-12-01,17:13:00,Ewallet,8.3,0.33,114.44,12,17
420,WALM098,Mineral Wells,Electronic accessories,25.22,7.0,2019-04-02,10:23:00,Cash,8.2,0.18,176.54,4,10
421,WALM055,Waxahachie,Food and beverages,38.6,3.0,2019-03-28,13:57:00,Ewallet,7.5,0.33,115.80000000000001,3,13
422,WALM046,Temple,Electronic accessories,84.05,3.0,2019-01-23,13:29:00,Cash,9.8,0.48,252.14999999999998,1,13
423,WALM022,Mesquite,Fashion accessories,97.21,10.0,2019-08-02,13:00:00,Credit card,8.7,0.48,972.0999999999999,8,13
424,WALM032,Tyler,Fashion accessories,25.42,8.0,2019-03-19,19:42:00,Credit card,6.7,0.48,203.36,3,19
425,WALM022,Mesquite,Fashion accessories,16.28,1.0,2019-09-03,15:36:00,Cash,5.0,0.48,16.28,9,15
426,WALM048,Harlingen,Fashion accessories,40.61,9.0,2019-02-01,13:40:00,Cash,7.0,0.48,365.49,2,13
427,WALM100,Canyon,Health and beauty,53.17,7.0,2019-01-21,18:01:00,Cash,8.9,0.18,372.19,1,18
428,WALM039,Longview,Food and beverages,20.87,3.0,2019-03-20,13:53:00,Credit card,8.0,0.48,62.61,3,13
429,WALM095,Big Spring,Sports and travel,67.27,5.0,2019-02-27,17:27:00,Cash,6.9,0.33,336.34999999999997,2,17
430,WALM003,San Antonio,Home and lifestyle,90.65,10.0,2019-08-03,10:53:00,Ewallet,7.3,0.36,906.5,8,10
431,WALM084,Schertz,Fashion accessories,69.08,2.0,2019-01-31,19:48:00,Credit card,6.9,0.33,138.16,1,19
432,WALM010,Laredo,Food and beverages,43.27,2.0,2019-08-03,16:53:00,Ewallet,5.7,0.48,86.54,8,16
433,WALM062,Galveston,Electronic accessories,23.46,6.0,2019-01-13,19:14:00,Ewallet,6.4,0.33,140.76,1,19
434,WALM030,Richardson,Fashion accessories,95.54,7.0,2019-09-03,14:36:00,Credit card,9.6,0.48,668.7800000000001,9,14
435,WALM075,San Marcos,Fashion accessories,47.44,1.0,2019-02-22,18:19:00,Credit card,6.8,0.33,47.44,2,18
436,WALM044,Pharr,Sports and travel,99.24,9.0,2019-03-19,19:09:00,Ewallet,9.0,0.48,893.16,3,19
437,WALM009,Plano,Sports and travel,82.93,4.0,2019-01-20,16:51:00,Ewallet,9.6,0.48,331.72,1,16
